content_id,subject,from_skill,to_skill,to_chapter,source_type
2557,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2558,FRENCH,,103,89,OFFICIAL_ARCHIVE
2559,FRENCH,,103,89,OFFICIAL_ARCHIVE
2560,FRENCH,,103,89,OFFICIAL_ARCHIVE
2561,FRENCH,,103,89,OFFICIAL_ARCHIVE
2562,FRENCH,,103,89,OFFICIAL_ARCHIVE
2563,FRENCH,,103,89,OFFICIAL_ARCHIVE
2564,FRENCH,,103,89,OFFICIAL_ARCHIVE
2565,FRENCH,,103,89,OFFICIAL_ARCHIVE
2566,FRENCH,,103,89,OFFICIAL_ARCHIVE
2567,FRENCH,,103,89,OFFICIAL_ARCHIVE
2568,FRENCH,,103,89,OFFICIAL_ARCHIVE
2569,FRENCH,,103,89,OFFICIAL_ARCHIVE
2570,FRENCH,,103,89,OFFICIAL_ARCHIVE
2571,FRENCH,,103,89,OFFICIAL_ARCHIVE
2572,FRENCH,,103,89,OFFICIAL_ARCHIVE
2573,FRENCH,,103,89,OFFICIAL_ARCHIVE
2574,FRENCH,,103,89,OFFICIAL_ARCHIVE
2575,FRENCH,,103,89,OFFICIAL_ARCHIVE
2576,PHYSICS_CHEMISTRY,,252,152,OFFICIAL_ARCHIVE
2577,MATHEMATICS,,141,104,OFFICIAL_ARCHIVE
2578,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2579,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2580,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2581,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2582,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2583,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2584,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2585,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2586,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2587,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2588,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2589,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2590,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2591,MATHEMATICS,,124,97,OFFICIAL_ARCHIVE
2592,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2593,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2594,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2595,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2596,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2597,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2598,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2599,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2600,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2601,FRENCH,,92,84,OFFICIAL_ARCHIVE
2602,FRENCH,,92,84,OFFICIAL_ARCHIVE
2603,FRENCH,,92,84,OFFICIAL_ARCHIVE
2604,FRENCH,,92,84,OFFICIAL_ARCHIVE
2605,FRENCH,,92,84,OFFICIAL_ARCHIVE
2606,FRENCH,,92,84,OFFICIAL_ARCHIVE
2607,FRENCH,,79,79,OFFICIAL_ARCHIVE
2608,FRENCH,,79,79,OFFICIAL_ARCHIVE
2609,FRENCH,,79,79,OFFICIAL_ARCHIVE
2610,FRENCH,,79,79,OFFICIAL_ARCHIVE
2611,FRENCH,,79,79,OFFICIAL_ARCHIVE
2612,FRENCH,,103,89,OFFICIAL_ARCHIVE
2613,FRENCH,,103,89,OFFICIAL_ARCHIVE
2614,FRENCH,,103,89,OFFICIAL_ARCHIVE
2615,FRENCH,,103,89,OFFICIAL_ARCHIVE
2616,FRENCH,,103,89,OFFICIAL_ARCHIVE
2617,FRENCH,,103,89,OFFICIAL_ARCHIVE
2618,FRENCH,,103,89,OFFICIAL_ARCHIVE
2619,FRENCH,,103,89,OFFICIAL_ARCHIVE
2620,FRENCH,,103,89,OFFICIAL_ARCHIVE
2621,FRENCH,,103,89,OFFICIAL_ARCHIVE
2622,FRENCH,,103,89,OFFICIAL_ARCHIVE
2623,FRENCH,,103,89,OFFICIAL_ARCHIVE
2624,FRENCH,,89,83,OFFICIAL_ARCHIVE
2625,FRENCH,,89,83,OFFICIAL_ARCHIVE
2626,FRENCH,,89,83,OFFICIAL_ARCHIVE
2627,FRENCH,,89,83,OFFICIAL_ARCHIVE
2628,FRENCH,,89,83,OFFICIAL_ARCHIVE
2629,FRENCH,,89,83,OFFICIAL_ARCHIVE
2630,FRENCH,,89,83,OFFICIAL_ARCHIVE
2631,FRENCH,,89,83,OFFICIAL_ARCHIVE
2632,FRENCH,,89,83,OFFICIAL_ARCHIVE
2633,FRENCH,,89,83,OFFICIAL_ARCHIVE
2634,FRENCH,,89,83,OFFICIAL_ARCHIVE
2635,FRENCH,,89,83,OFFICIAL_ARCHIVE
2636,FRENCH,,89,83,OFFICIAL_ARCHIVE
2637,FRENCH,,89,83,OFFICIAL_ARCHIVE
2638,FRENCH,,89,83,OFFICIAL_ARCHIVE
2639,FRENCH,,89,83,OFFICIAL_ARCHIVE
2640,FRENCH,,89,83,OFFICIAL_ARCHIVE
2641,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2642,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2643,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2644,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2645,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2646,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2647,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2648,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2649,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2650,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2651,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2652,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2653,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2654,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2655,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2656,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2657,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2658,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2659,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2660,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2661,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2662,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2663,MATHEMATICS,,136,102,OFFICIAL_ARCHIVE
2664,MATHEMATICS,,136,102,OFFICIAL_ARCHIVE
2665,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2666,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2667,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2668,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2669,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2670,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2671,FRENCH,,92,84,OFFICIAL_ARCHIVE
2672,PHYSICS_CHEMISTRY,,246,149,OFFICIAL_ARCHIVE
2673,PHYSICS_CHEMISTRY,,240,146,OFFICIAL_ARCHIVE
2674,PHYSICS_CHEMISTRY,,244,148,OFFICIAL_ARCHIVE
2675,PHYSICS_CHEMISTRY,,246,149,OFFICIAL_ARCHIVE
2676,PHYSICS_CHEMISTRY,,244,148,OFFICIAL_ARCHIVE
2677,PHYSICS_CHEMISTRY,,246,149,OFFICIAL_ARCHIVE
2678,PHYSICS_CHEMISTRY,,246,149,OFFICIAL_ARCHIVE
2679,PHYSICS_CHEMISTRY,,256,154,OFFICIAL_ARCHIVE
2680,HISTORY,,194,124,OFFICIAL_ARCHIVE
2681,HISTORY,,189,122,OFFICIAL_ARCHIVE
2682,HISTORY,,189,122,OFFICIAL_ARCHIVE
2683,HISTORY,,189,122,OFFICIAL_ARCHIVE
2684,HISTORY,,189,122,OFFICIAL_ARCHIVE
2685,HISTORY,,189,122,OFFICIAL_ARCHIVE
2686,HISTORY,,188,121,OFFICIAL_ARCHIVE
2687,HISTORY,,181,119,OFFICIAL_ARCHIVE
2688,HISTORY,,181,119,OFFICIAL_ARCHIVE
2689,HISTORY,,181,119,OFFICIAL_ARCHIVE
2690,HISTORY,,181,119,OFFICIAL_ARCHIVE
2691,HISTORY,,181,119,OFFICIAL_ARCHIVE
2692,HISTORY,,181,119,OFFICIAL_ARCHIVE
2693,FRENCH,,103,89,OFFICIAL_ARCHIVE
2694,FRENCH,,103,89,OFFICIAL_ARCHIVE
2695,FRENCH,,103,89,OFFICIAL_ARCHIVE
2696,FRENCH,,103,89,OFFICIAL_ARCHIVE
2697,FRENCH,,103,89,OFFICIAL_ARCHIVE
2698,FRENCH,,103,89,OFFICIAL_ARCHIVE
2699,FRENCH,,103,89,OFFICIAL_ARCHIVE
2700,FRENCH,,103,89,OFFICIAL_ARCHIVE
2701,FRENCH,,103,89,OFFICIAL_ARCHIVE
2702,FRENCH,,103,89,OFFICIAL_ARCHIVE
2703,FRENCH,,103,89,OFFICIAL_ARCHIVE
2704,FRENCH,,103,89,OFFICIAL_ARCHIVE
2705,FRENCH,,103,89,OFFICIAL_ARCHIVE
2706,FRENCH,,103,89,OFFICIAL_ARCHIVE
2707,FRENCH,,103,89,OFFICIAL_ARCHIVE
2708,FRENCH,,103,89,OFFICIAL_ARCHIVE
2709,FRENCH,,103,89,OFFICIAL_ARCHIVE
2710,FRENCH,,103,89,OFFICIAL_ARCHIVE
2711,FRENCH,,103,89,OFFICIAL_ARCHIVE
2712,FRENCH,,103,89,OFFICIAL_ARCHIVE
2713,FRENCH,,103,89,OFFICIAL_ARCHIVE
2714,FRENCH,,103,89,OFFICIAL_ARCHIVE
2715,FRENCH,,103,89,OFFICIAL_ARCHIVE
2716,FRENCH,,103,89,OFFICIAL_ARCHIVE
2717,FRENCH,,103,89,OFFICIAL_ARCHIVE
2718,FRENCH,,103,89,OFFICIAL_ARCHIVE
2719,FRENCH,,103,89,OFFICIAL_ARCHIVE
2720,FRENCH,,103,89,OFFICIAL_ARCHIVE
2721,FRENCH,,103,89,OFFICIAL_ARCHIVE
2722,FRENCH,,103,89,OFFICIAL_ARCHIVE
2723,FRENCH,,103,89,OFFICIAL_ARCHIVE
2724,FRENCH,,103,89,OFFICIAL_ARCHIVE
2725,FRENCH,,103,89,OFFICIAL_ARCHIVE
2726,FRENCH,,103,89,OFFICIAL_ARCHIVE
2727,FRENCH,,103,89,OFFICIAL_ARCHIVE
2728,FRENCH,,103,89,OFFICIAL_ARCHIVE
2729,FRENCH,,103,89,OFFICIAL_ARCHIVE
2730,FRENCH,,103,89,OFFICIAL_ARCHIVE
2731,FRENCH,,103,89,OFFICIAL_ARCHIVE
2732,FRENCH,,103,89,OFFICIAL_ARCHIVE
2733,FRENCH,,103,89,OFFICIAL_ARCHIVE
2734,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2735,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2736,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2737,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2738,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2739,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2740,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2741,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2742,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2743,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2744,MATHEMATICS,,141,104,OFFICIAL_ARCHIVE
2745,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2746,MATHEMATICS,,141,104,OFFICIAL_ARCHIVE
2747,MATHEMATICS,,124,97,OFFICIAL_ARCHIVE
2748,MATHEMATICS,,141,104,OFFICIAL_ARCHIVE
2749,MATHEMATICS,,141,104,OFFICIAL_ARCHIVE
2750,MATHEMATICS,,124,97,OFFICIAL_ARCHIVE
2751,MATHEMATICS,,124,97,OFFICIAL_ARCHIVE
2752,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2753,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2754,MATHEMATICS,,131,100,OFFICIAL_ARCHIVE
2755,MATHEMATICS,,136,102,OFFICIAL_ARCHIVE
2756,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2757,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2758,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2759,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2760,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2761,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2762,FRENCH,,103,89,OFFICIAL_ARCHIVE
2763,FRENCH,,103,89,OFFICIAL_ARCHIVE
2764,FRENCH,,103,89,OFFICIAL_ARCHIVE
2765,FRENCH,,103,89,OFFICIAL_ARCHIVE
2766,FRENCH,,103,89,OFFICIAL_ARCHIVE
2767,FRENCH,,103,89,OFFICIAL_ARCHIVE
2768,FRENCH,,103,89,OFFICIAL_ARCHIVE
2769,FRENCH,,103,89,OFFICIAL_ARCHIVE
2770,FRENCH,,103,89,OFFICIAL_ARCHIVE
2771,FRENCH,,103,89,OFFICIAL_ARCHIVE
2772,FRENCH,,103,89,OFFICIAL_ARCHIVE
2773,FRENCH,,103,89,OFFICIAL_ARCHIVE
2774,FRENCH,,103,89,OFFICIAL_ARCHIVE
2775,FRENCH,,103,89,OFFICIAL_ARCHIVE
2776,FRENCH,,103,89,OFFICIAL_ARCHIVE
2777,FRENCH,,103,89,OFFICIAL_ARCHIVE
2778,FRENCH,,103,89,OFFICIAL_ARCHIVE
2779,HISTORY,,207,129,OFFICIAL_ARCHIVE
2780,HISTORY,,207,129,OFFICIAL_ARCHIVE
2781,HISTORY,,207,129,OFFICIAL_ARCHIVE
2782,HISTORY,,207,129,OFFICIAL_ARCHIVE
2783,HISTORY,,207,129,OFFICIAL_ARCHIVE
2784,HISTORY,,181,119,OFFICIAL_ARCHIVE
2785,HISTORY,,181,119,OFFICIAL_ARCHIVE
2786,HISTORY,,181,119,OFFICIAL_ARCHIVE
2787,HISTORY,,181,119,OFFICIAL_ARCHIVE
2788,HISTORY,,181,119,OFFICIAL_ARCHIVE
2789,HISTORY,,181,119,OFFICIAL_ARCHIVE
2790,HISTORY,,181,119,OFFICIAL_ARCHIVE
2791,HISTORY,,181,119,OFFICIAL_ARCHIVE
2792,HISTORY,,189,122,OFFICIAL_ARCHIVE
2793,HISTORY,,181,119,OFFICIAL_ARCHIVE
2794,PHYSICS_CHEMISTRY,,252,152,OFFICIAL_ARCHIVE
2795,HISTORY,,207,129,OFFICIAL_ARCHIVE
2796,HISTORY,,207,129,OFFICIAL_ARCHIVE
2797,HISTORY,,207,129,OFFICIAL_ARCHIVE
2798,HISTORY,,207,129,OFFICIAL_ARCHIVE
2799,HISTORY,,207,129,OFFICIAL_ARCHIVE
2800,HISTORY,,181,119,OFFICIAL_ARCHIVE
2801,HISTORY,,181,119,OFFICIAL_ARCHIVE
2802,HISTORY,,205,129,OFFICIAL_ARCHIVE
2803,HISTORY,,205,129,OFFICIAL_ARCHIVE
2804,HISTORY,,205,129,OFFICIAL_ARCHIVE
2805,HISTORY,,205,129,OFFICIAL_ARCHIVE
2806,HISTORY,,205,129,OFFICIAL_ARCHIVE
2807,PHYSICS_CHEMISTRY,,256,154,OFFICIAL_ARCHIVE
2808,HISTORY,,205,129,OFFICIAL_ARCHIVE
2809,HISTORY,,205,129,OFFICIAL_ARCHIVE
2810,HISTORY,,205,129,OFFICIAL_ARCHIVE
2811,HISTORY,,205,129,OFFICIAL_ARCHIVE
2812,HISTORY,,205,129,OFFICIAL_ARCHIVE
2813,HISTORY,,181,119,OFFICIAL_ARCHIVE
2814,HISTORY,,205,129,OFFICIAL_ARCHIVE
2815,HISTORY,,181,119,OFFICIAL_ARCHIVE
2816,HISTORY,,181,119,OFFICIAL_ARCHIVE
2817,HISTORY,,184,120,OFFICIAL_ARCHIVE
2818,HISTORY,,184,120,OFFICIAL_ARCHIVE
2819,HISTORY,,205,129,OFFICIAL_ARCHIVE
2820,HISTORY,,205,129,OFFICIAL_ARCHIVE
2821,HISTORY,,188,121,OFFICIAL_ARCHIVE
2822,HISTORY,,181,119,OFFICIAL_ARCHIVE
2823,HISTORY,,181,119,OFFICIAL_ARCHIVE
2824,HISTORY,,181,119,OFFICIAL_ARCHIVE
2825,HISTORY,,188,121,OFFICIAL_ARCHIVE
2826,HISTORY,,181,119,OFFICIAL_ARCHIVE
2827,HISTORY,,181,119,OFFICIAL_ARCHIVE
2828,HISTORY,,181,119,OFFICIAL_ARCHIVE
2829,HISTORY,,181,119,OFFICIAL_ARCHIVE
2830,HISTORY,,181,119,OFFICIAL_ARCHIVE
2831,HISTORY,,181,119,OFFICIAL_ARCHIVE
2832,HISTORY,,181,119,OFFICIAL_ARCHIVE
2833,HISTORY,,181,119,OFFICIAL_ARCHIVE
2834,HISTORY,,181,119,OFFICIAL_ARCHIVE
2835,HISTORY,,181,119,OFFICIAL_ARCHIVE
2836,HISTORY,,181,119,OFFICIAL_ARCHIVE
2837,HISTORY,,188,121,OFFICIAL_ARCHIVE
2838,HISTORY,,184,120,OFFICIAL_ARCHIVE
2839,HISTORY,,188,121,OFFICIAL_ARCHIVE
2840,HISTORY,,188,121,OFFICIAL_ARCHIVE
2841,HISTORY,,205,129,OFFICIAL_ARCHIVE
2842,HISTORY,,205,129,OFFICIAL_ARCHIVE
2843,HISTORY,,205,129,OFFICIAL_ARCHIVE
2844,HISTORY,,205,129,OFFICIAL_ARCHIVE
2845,HISTORY,,205,129,OFFICIAL_ARCHIVE
2846,HISTORY,,205,129,OFFICIAL_ARCHIVE
2847,HISTORY,,205,129,OFFICIAL_ARCHIVE
2848,HISTORY,,181,119,OFFICIAL_ARCHIVE
2849,HISTORY,,207,129,OFFICIAL_ARCHIVE
2850,HISTORY,,207,129,OFFICIAL_ARCHIVE
2851,HISTORY,,207,129,OFFICIAL_ARCHIVE
2852,HISTORY,,207,129,OFFICIAL_ARCHIVE
2853,HISTORY,,207,129,OFFICIAL_ARCHIVE
2854,HISTORY,,197,125,OFFICIAL_ARCHIVE
2855,HISTORY,,197,125,OFFICIAL_ARCHIVE
2856,HISTORY,,197,125,OFFICIAL_ARCHIVE
2857,HISTORY,,197,125,OFFICIAL_ARCHIVE
2858,HISTORY,,197,125,OFFICIAL_ARCHIVE
2859,HISTORY,,197,125,OFFICIAL_ARCHIVE
2860,HISTORY,,187,121,OFFICIAL_ARCHIVE
2861,HISTORY,,181,119,OFFICIAL_ARCHIVE
2862,HISTORY,,199,126,OFFICIAL_ARCHIVE
2863,HISTORY,,199,126,OFFICIAL_ARCHIVE
2864,HISTORY,,199,126,OFFICIAL_ARCHIVE
2865,HISTORY,,199,126,OFFICIAL_ARCHIVE
2866,HISTORY,,188,121,OFFICIAL_ARCHIVE
2867,HISTORY,,184,120,OFFICIAL_ARCHIVE
2868,HISTORY,,184,120,OFFICIAL_ARCHIVE
2869,HISTORY,,188,121,OFFICIAL_ARCHIVE
2870,HISTORY,,188,121,OFFICIAL_ARCHIVE
2871,HISTORY,,206,129,OFFICIAL_ARCHIVE
2872,HISTORY,,181,119,OFFICIAL_ARCHIVE
2873,HISTORY,,205,129,OFFICIAL_ARCHIVE
2874,HISTORY,,207,129,OFFICIAL_ARCHIVE
2875,HISTORY,,207,129,OFFICIAL_ARCHIVE
2876,HISTORY,,207,129,OFFICIAL_ARCHIVE
2877,HISTORY,,207,129,OFFICIAL_ARCHIVE
2878,HISTORY,,207,129,OFFICIAL_ARCHIVE
2879,HISTORY,,207,129,OFFICIAL_ARCHIVE
2880,HISTORY,,181,119,OFFICIAL_ARCHIVE
2881,PHYSICS_CHEMISTRY,,248,150,OFFICIAL_ARCHIVE
2882,HISTORY,,189,122,OFFICIAL_ARCHIVE
2883,HISTORY,,189,122,OFFICIAL_ARCHIVE
2884,HISTORY,,189,122,OFFICIAL_ARCHIVE
2885,HISTORY,,189,122,OFFICIAL_ARCHIVE
2886,HISTORY,,189,122,OFFICIAL_ARCHIVE
2887,HISTORY,,197,125,OFFICIAL_ARCHIVE
2888,HISTORY,,197,125,OFFICIAL_ARCHIVE
2889,HISTORY,,197,125,OFFICIAL_ARCHIVE
2890,HISTORY,,197,125,OFFICIAL_ARCHIVE
2891,HISTORY,,197,125,OFFICIAL_ARCHIVE
2892,HISTORY,,197,125,OFFICIAL_ARCHIVE
2893,HISTORY,,197,125,OFFICIAL_ARCHIVE
2894,HISTORY,,205,129,OFFICIAL_ARCHIVE
2895,HISTORY,,205,129,OFFICIAL_ARCHIVE
2896,HISTORY,,205,129,OFFICIAL_ARCHIVE
2897,HISTORY,,197,125,OFFICIAL_ARCHIVE
2898,HISTORY,,194,124,OFFICIAL_ARCHIVE
2899,HISTORY,,188,121,OFFICIAL_ARCHIVE
2900,HISTORY,,184,120,OFFICIAL_ARCHIVE
2901,HISTORY,,184,120,OFFICIAL_ARCHIVE
2902,HISTORY,,184,120,OFFICIAL_ARCHIVE
2903,HISTORY,,188,121,OFFICIAL_ARCHIVE
2904,HISTORY,,188,121,OFFICIAL_ARCHIVE
2905,HISTORY,,206,129,OFFICIAL_ARCHIVE
2906,HISTORY,,206,129,OFFICIAL_ARCHIVE
2907,HISTORY,,206,129,OFFICIAL_ARCHIVE
2908,HISTORY,,206,129,OFFICIAL_ARCHIVE
2909,HISTORY,,194,124,OFFICIAL_ARCHIVE
2910,HISTORY,,189,122,OFFICIAL_ARCHIVE
2911,HISTORY,,189,122,OFFICIAL_ARCHIVE
2912,HISTORY,,189,122,OFFICIAL_ARCHIVE
2913,HISTORY,,189,122,OFFICIAL_ARCHIVE
2914,HISTORY,,189,122,OFFICIAL_ARCHIVE
2915,HISTORY,,184,120,OFFICIAL_ARCHIVE
2916,HISTORY,,205,129,OFFICIAL_ARCHIVE
2917,HISTORY,,184,120,OFFICIAL_ARCHIVE
2918,HISTORY,,205,129,OFFICIAL_ARCHIVE
2919,HISTORY,,205,129,OFFICIAL_ARCHIVE
2920,HISTORY,,207,129,OFFICIAL_ARCHIVE
2921,HISTORY,,207,129,OFFICIAL_ARCHIVE
2922,HISTORY,,207,129,OFFICIAL_ARCHIVE
2923,HISTORY,,189,122,OFFICIAL_ARCHIVE
2924,FRENCH,,92,84,OFFICIAL_ARCHIVE
2925,HISTORY,,197,125,OFFICIAL_ARCHIVE
2926,HISTORY,,197,125,OFFICIAL_ARCHIVE
2927,HISTORY,,197,125,OFFICIAL_ARCHIVE
2928,HISTORY,,197,125,OFFICIAL_ARCHIVE
2929,HISTORY,,197,125,OFFICIAL_ARCHIVE
2930,HISTORY,,197,125,OFFICIAL_ARCHIVE
2931,HISTORY,,181,119,OFFICIAL_ARCHIVE
2932,HISTORY,,181,119,OFFICIAL_ARCHIVE
2933,HISTORY,,181,119,OFFICIAL_ARCHIVE
2934,HISTORY,,181,119,OFFICIAL_ARCHIVE
2935,HISTORY,,181,119,OFFICIAL_ARCHIVE
2936,HISTORY,,197,125,OFFICIAL_ARCHIVE
2937,HISTORY,,197,125,OFFICIAL_ARCHIVE
2938,HISTORY,,197,125,OFFICIAL_ARCHIVE
2939,HISTORY,,197,125,OFFICIAL_ARCHIVE
2940,MATHEMATICS,,133,101,OFFICIAL_ARCHIVE
2941,MATHEMATICS,,133,101,OFFICIAL_ARCHIVE
2942,MATHEMATICS,,133,101,OFFICIAL_ARCHIVE
2943,MATHEMATICS,,133,101,OFFICIAL_ARCHIVE
2944,MATHEMATICS,,133,101,OFFICIAL_ARCHIVE
2945,MATHEMATICS,,133,101,OFFICIAL_ARCHIVE
2946,FRENCH,,89,83,OFFICIAL_ARCHIVE
2947,FRENCH,,89,83,OFFICIAL_ARCHIVE
2948,FRENCH,,89,83,OFFICIAL_ARCHIVE
2949,FRENCH,,89,83,OFFICIAL_ARCHIVE
2950,FRENCH,,89,83,OFFICIAL_ARCHIVE
2951,FRENCH,,89,83,OFFICIAL_ARCHIVE
2952,FRENCH,,89,83,OFFICIAL_ARCHIVE
2953,FRENCH,,89,83,OFFICIAL_ARCHIVE
2954,FRENCH,,89,83,OFFICIAL_ARCHIVE
2955,FRENCH,,89,83,OFFICIAL_ARCHIVE
2956,FRENCH,,103,89,OFFICIAL_ARCHIVE
2957,FRENCH,,103,89,OFFICIAL_ARCHIVE
2958,FRENCH,,89,83,OFFICIAL_ARCHIVE
2959,FRENCH,,89,83,OFFICIAL_ARCHIVE
2960,FRENCH,,89,83,OFFICIAL_ARCHIVE
2961,FRENCH,,89,83,OFFICIAL_ARCHIVE
2962,FRENCH,,89,83,OFFICIAL_ARCHIVE
2963,FRENCH,,89,83,OFFICIAL_ARCHIVE
2964,FRENCH,,89,83,OFFICIAL_ARCHIVE
2965,FRENCH,,89,83,OFFICIAL_ARCHIVE
2966,FRENCH,,89,83,OFFICIAL_ARCHIVE
2967,FRENCH,,89,83,OFFICIAL_ARCHIVE
2968,FRENCH,,89,83,OFFICIAL_ARCHIVE
2969,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2970,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2971,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2972,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2973,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2974,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2975,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2976,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2977,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2978,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2979,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2980,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2981,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2982,MATHEMATICS,,146,106,OFFICIAL_ARCHIVE
2983,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2984,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2985,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2986,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2987,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2988,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2989,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2990,MATHEMATICS,,121,96,OFFICIAL_ARCHIVE
2991,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2992,MATHEMATICS,,136,102,OFFICIAL_ARCHIVE
2993,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2994,MATHEMATICS,,136,102,OFFICIAL_ARCHIVE
2995,MATHEMATICS,,136,102,OFFICIAL_ARCHIVE
2996,MATHEMATICS,,107,91,OFFICIAL_ARCHIVE
2997,MATHEMATICS,,136,102,OFFICIAL_ARCHIVE
2998,MATHEMATICS,,136,102,OFFICIAL_ARCHIVE
2999,MATHEMATICS,,136,102,OFFICIAL_ARCHIVE
3000,PHYSICS_CHEMISTRY,,250,151,OFFICIAL_ARCHIVE
3001,PHYSICS_CHEMISTRY,,256,154,OFFICIAL_ARCHIVE
3002,PHYSICS_CHEMISTRY,,252,152,OFFICIAL_ARCHIVE
3003,PHYSICS_CHEMISTRY,,256,154,OFFICIAL_ARCHIVE
3004,FRENCH,,103,89,OFFICIAL_ARCHIVE
