content_id,skill_id,chapter_id,subject,family,difficulty_bucket,source_type
3981,117,94,MATHEMATICS,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
3982,117,94,MATHEMATICS,REMEDIATION,Difficile,LEGACY_BANK
3983,117,94,MATHEMATICS,TRANSFER,Facile,LEGACY_BANK
3984,118,94,MATHEMATICS,OPEN_RESPONSE,Moyen,LEGACY_BANK
3985,118,94,MATHEMATICS,DIRECT_APPLICATION,Difficile,LEGACY_BANK
3986,118,94,MATHEMATICS,MULTI_STEP,Difficile,LEGACY_BANK
3987,118,94,MATHEMATICS,PROBLEM_SOLVING,Facile,LEGACY_BANK
3988,118,94,MATHEMATICS,DOCUMENT_ANALYSIS,Moyen,LEGACY_BANK
3989,118,94,MATHEMATICS,JUSTIFICATION,Difficile,LEGACY_BANK
3990,118,94,MATHEMATICS,REASONING,Difficile,LEGACY_BANK
3991,118,94,MATHEMATICS,BREVET_STYLE,Facile,LEGACY_BANK
3992,118,94,MATHEMATICS,OFFICIAL_ARCHIVE,Moyen,LEGACY_BANK
3993,118,94,MATHEMATICS,REMEDIATION,Difficile,LEGACY_BANK
3994,118,94,MATHEMATICS,TRANSFER,Difficile,LEGACY_BANK
3995,118,94,MATHEMATICS,AUTOMATISM,Facile,LEGACY_BANK
4020,119,95,MATHEMATICS,DIRECT_APPLICATION,Moyen,LEGACY_BANK
4021,119,95,MATHEMATICS,MULTI_STEP,Difficile,LEGACY_BANK
4022,119,95,MATHEMATICS,PROBLEM_SOLVING,Difficile,LEGACY_BANK
4023,119,95,MATHEMATICS,DOCUMENT_ANALYSIS,Facile,LEGACY_BANK
4024,119,95,MATHEMATICS,JUSTIFICATION,Moyen,LEGACY_BANK
4025,119,95,MATHEMATICS,REASONING,Difficile,LEGACY_BANK
4026,119,95,MATHEMATICS,BREVET_STYLE,Difficile,LEGACY_BANK
4027,119,95,MATHEMATICS,OFFICIAL_ARCHIVE,Facile,LEGACY_BANK
4028,119,95,MATHEMATICS,REMEDIATION,Moyen,LEGACY_BANK
4029,119,95,MATHEMATICS,TRANSFER,Difficile,LEGACY_BANK
4030,119,95,MATHEMATICS,AUTOMATISM,Difficile,LEGACY_BANK
4031,119,95,MATHEMATICS,OPEN_RESPONSE,Facile,LEGACY_BANK
4032,119,95,MATHEMATICS,DIRECT_APPLICATION,Moyen,LEGACY_BANK
4033,119,95,MATHEMATICS,MULTI_STEP,Difficile,LEGACY_BANK
4034,119,95,MATHEMATICS,PROBLEM_SOLVING,Difficile,LEGACY_BANK
4035,119,95,MATHEMATICS,DOCUMENT_ANALYSIS,Facile,LEGACY_BANK
4036,119,95,MATHEMATICS,JUSTIFICATION,Moyen,LEGACY_BANK
4037,119,95,MATHEMATICS,REASONING,Difficile,LEGACY_BANK
4038,119,95,MATHEMATICS,BREVET_STYLE,Difficile,LEGACY_BANK
4039,119,95,MATHEMATICS,OFFICIAL_ARCHIVE,Facile,LEGACY_BANK
4040,119,95,MATHEMATICS,REMEDIATION,Moyen,LEGACY_BANK
4041,119,95,MATHEMATICS,TRANSFER,Difficile,LEGACY_BANK
4042,119,95,MATHEMATICS,AUTOMATISM,Difficile,LEGACY_BANK
4043,119,95,MATHEMATICS,OPEN_RESPONSE,Facile,LEGACY_BANK
4044,119,95,MATHEMATICS,MULTI_STEP,Difficile,LEGACY_BANK
4045,119,95,MATHEMATICS,PROBLEM_SOLVING,Difficile,LEGACY_BANK
3996,119,95,MATHEMATICS,DIRECT_APPLICATION,Moyen,LEGACY_BANK
3997,119,95,MATHEMATICS,MULTI_STEP,Difficile,LEGACY_BANK
3998,119,95,MATHEMATICS,PROBLEM_SOLVING,Difficile,LEGACY_BANK
3999,119,95,MATHEMATICS,DOCUMENT_ANALYSIS,Facile,LEGACY_BANK
4000,119,95,MATHEMATICS,JUSTIFICATION,Moyen,LEGACY_BANK
4001,119,95,MATHEMATICS,REASONING,Difficile,LEGACY_BANK
4002,119,95,MATHEMATICS,BREVET_STYLE,Difficile,LEGACY_BANK
4003,119,95,MATHEMATICS,OFFICIAL_ARCHIVE,Facile,LEGACY_BANK
4004,119,95,MATHEMATICS,REMEDIATION,Moyen,LEGACY_BANK
4005,119,95,MATHEMATICS,TRANSFER,Difficile,LEGACY_BANK
4006,119,95,MATHEMATICS,AUTOMATISM,Difficile,LEGACY_BANK
4007,119,95,MATHEMATICS,OPEN_RESPONSE,Facile,LEGACY_BANK
4008,119,95,MATHEMATICS,DIRECT_APPLICATION,Moyen,LEGACY_BANK
4009,119,95,MATHEMATICS,MULTI_STEP,Difficile,LEGACY_BANK
4010,119,95,MATHEMATICS,PROBLEM_SOLVING,Difficile,LEGACY_BANK
4011,119,95,MATHEMATICS,DOCUMENT_ANALYSIS,Facile,LEGACY_BANK
4012,119,95,MATHEMATICS,JUSTIFICATION,Moyen,LEGACY_BANK
4013,119,95,MATHEMATICS,REASONING,Difficile,LEGACY_BANK
4014,119,95,MATHEMATICS,BREVET_STYLE,Difficile,LEGACY_BANK
4015,119,95,MATHEMATICS,OFFICIAL_ARCHIVE,Facile,LEGACY_BANK
4016,119,95,MATHEMATICS,REMEDIATION,Moyen,LEGACY_BANK
4017,119,95,MATHEMATICS,TRANSFER,Difficile,LEGACY_BANK
4018,119,95,MATHEMATICS,AUTOMATISM,Difficile,LEGACY_BANK
4019,119,95,MATHEMATICS,OPEN_RESPONSE,Facile,LEGACY_BANK
4070,120,95,MATHEMATICS,MULTI_STEP,Moyen,LEGACY_BANK
4071,120,95,MATHEMATICS,PROBLEM_SOLVING,Difficile,LEGACY_BANK
4072,120,95,MATHEMATICS,DOCUMENT_ANALYSIS,Difficile,LEGACY_BANK
4073,120,95,MATHEMATICS,JUSTIFICATION,Facile,LEGACY_BANK
4074,120,95,MATHEMATICS,REASONING,Moyen,LEGACY_BANK
4075,120,95,MATHEMATICS,BREVET_STYLE,Difficile,LEGACY_BANK
4076,120,95,MATHEMATICS,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
4077,120,95,MATHEMATICS,REMEDIATION,Facile,LEGACY_BANK
4078,120,95,MATHEMATICS,TRANSFER,Moyen,LEGACY_BANK
4079,120,95,MATHEMATICS,AUTOMATISM,Difficile,LEGACY_BANK
4080,120,95,MATHEMATICS,OPEN_RESPONSE,Difficile,LEGACY_BANK
4081,120,95,MATHEMATICS,DIRECT_APPLICATION,Facile,LEGACY_BANK
4082,120,95,MATHEMATICS,MULTI_STEP,Moyen,LEGACY_BANK
4083,120,95,MATHEMATICS,PROBLEM_SOLVING,Difficile,LEGACY_BANK
4084,120,95,MATHEMATICS,DOCUMENT_ANALYSIS,Difficile,LEGACY_BANK
4085,120,95,MATHEMATICS,JUSTIFICATION,Facile,LEGACY_BANK
4086,120,95,MATHEMATICS,REASONING,Moyen,LEGACY_BANK
4087,120,95,MATHEMATICS,BREVET_STYLE,Difficile,LEGACY_BANK
4088,120,95,MATHEMATICS,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
4089,120,95,MATHEMATICS,REMEDIATION,Facile,LEGACY_BANK
4090,120,95,MATHEMATICS,TRANSFER,Moyen,LEGACY_BANK
4091,120,95,MATHEMATICS,AUTOMATISM,Difficile,LEGACY_BANK
4092,120,95,MATHEMATICS,OPEN_RESPONSE,Difficile,LEGACY_BANK
4093,120,95,MATHEMATICS,DIRECT_APPLICATION,Facile,LEGACY_BANK
4094,120,95,MATHEMATICS,MULTI_STEP,Moyen,LEGACY_BANK
4095,120,95,MATHEMATICS,PROBLEM_SOLVING,Difficile,LEGACY_BANK
4046,120,95,MATHEMATICS,MULTI_STEP,Moyen,LEGACY_BANK
4047,120,95,MATHEMATICS,PROBLEM_SOLVING,Difficile,LEGACY_BANK
4048,120,95,MATHEMATICS,DOCUMENT_ANALYSIS,Difficile,LEGACY_BANK
4049,120,95,MATHEMATICS,JUSTIFICATION,Facile,LEGACY_BANK
4050,120,95,MATHEMATICS,REASONING,Moyen,LEGACY_BANK
4051,120,95,MATHEMATICS,BREVET_STYLE,Difficile,LEGACY_BANK
4052,120,95,MATHEMATICS,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
4053,120,95,MATHEMATICS,REMEDIATION,Facile,LEGACY_BANK
4054,120,95,MATHEMATICS,TRANSFER,Moyen,LEGACY_BANK
4055,120,95,MATHEMATICS,AUTOMATISM,Difficile,LEGACY_BANK
4056,120,95,MATHEMATICS,OPEN_RESPONSE,Difficile,LEGACY_BANK
4057,120,95,MATHEMATICS,DIRECT_APPLICATION,Facile,LEGACY_BANK
4058,120,95,MATHEMATICS,MULTI_STEP,Moyen,LEGACY_BANK
4059,120,95,MATHEMATICS,PROBLEM_SOLVING,Difficile,LEGACY_BANK
4060,120,95,MATHEMATICS,DOCUMENT_ANALYSIS,Difficile,LEGACY_BANK
4061,120,95,MATHEMATICS,JUSTIFICATION,Facile,LEGACY_BANK
4062,120,95,MATHEMATICS,REASONING,Moyen,LEGACY_BANK
4063,120,95,MATHEMATICS,BREVET_STYLE,Difficile,LEGACY_BANK
4064,120,95,MATHEMATICS,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
4065,120,95,MATHEMATICS,REMEDIATION,Facile,LEGACY_BANK
4066,120,95,MATHEMATICS,TRANSFER,Moyen,LEGACY_BANK
4067,120,95,MATHEMATICS,AUTOMATISM,Difficile,LEGACY_BANK
4068,120,95,MATHEMATICS,OPEN_RESPONSE,Difficile,LEGACY_BANK
4069,120,95,MATHEMATICS,DIRECT_APPLICATION,Facile,LEGACY_BANK
4096,121,96,MATHEMATICS,PROBLEM_SOLVING,Moyen,LEGACY_BANK
4097,121,96,MATHEMATICS,DOCUMENT_ANALYSIS,Difficile,LEGACY_BANK
4098,121,96,MATHEMATICS,JUSTIFICATION,Difficile,LEGACY_BANK
4099,121,96,MATHEMATICS,REASONING,Facile,LEGACY_BANK
4100,121,96,MATHEMATICS,BREVET_STYLE,Moyen,LEGACY_BANK
4101,121,96,MATHEMATICS,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
4102,121,96,MATHEMATICS,REMEDIATION,Difficile,LEGACY_BANK
4103,121,96,MATHEMATICS,TRANSFER,Facile,LEGACY_BANK
4104,121,96,MATHEMATICS,AUTOMATISM,Moyen,LEGACY_BANK
4105,121,96,MATHEMATICS,OPEN_RESPONSE,Difficile,LEGACY_BANK
4106,121,96,MATHEMATICS,DIRECT_APPLICATION,Difficile,LEGACY_BANK
4107,121,96,MATHEMATICS,MULTI_STEP,Facile,LEGACY_BANK
4108,122,96,MATHEMATICS,DOCUMENT_ANALYSIS,Moyen,LEGACY_BANK
4109,122,96,MATHEMATICS,JUSTIFICATION,Difficile,LEGACY_BANK
4110,122,96,MATHEMATICS,REASONING,Difficile,LEGACY_BANK
4111,122,96,MATHEMATICS,BREVET_STYLE,Facile,LEGACY_BANK
4112,122,96,MATHEMATICS,OFFICIAL_ARCHIVE,Moyen,LEGACY_BANK
4113,122,96,MATHEMATICS,REMEDIATION,Difficile,LEGACY_BANK
4114,122,96,MATHEMATICS,TRANSFER,Difficile,LEGACY_BANK
4115,122,96,MATHEMATICS,AUTOMATISM,Facile,LEGACY_BANK
4116,122,96,MATHEMATICS,OPEN_RESPONSE,Moyen,LEGACY_BANK
4117,122,96,MATHEMATICS,DIRECT_APPLICATION,Difficile,LEGACY_BANK
4118,122,96,MATHEMATICS,MULTI_STEP,Difficile,LEGACY_BANK
4119,122,96,MATHEMATICS,PROBLEM_SOLVING,Facile,LEGACY_BANK
4120,123,96,MATHEMATICS,JUSTIFICATION,Moyen,LEGACY_BANK
4121,123,96,MATHEMATICS,REASONING,Difficile,LEGACY_BANK
4122,123,96,MATHEMATICS,BREVET_STYLE,Difficile,LEGACY_BANK
4123,123,96,MATHEMATICS,OFFICIAL_ARCHIVE,Facile,LEGACY_BANK
4124,123,96,MATHEMATICS,REMEDIATION,Moyen,LEGACY_BANK
4125,123,96,MATHEMATICS,TRANSFER,Difficile,LEGACY_BANK
4126,123,96,MATHEMATICS,AUTOMATISM,Difficile,LEGACY_BANK
4127,123,96,MATHEMATICS,OPEN_RESPONSE,Facile,LEGACY_BANK
4128,123,96,MATHEMATICS,DIRECT_APPLICATION,Moyen,LEGACY_BANK
4129,123,96,MATHEMATICS,MULTI_STEP,Difficile,LEGACY_BANK
4130,123,96,MATHEMATICS,PROBLEM_SOLVING,Difficile,LEGACY_BANK
4131,123,96,MATHEMATICS,DOCUMENT_ANALYSIS,Facile,LEGACY_BANK
4132,124,97,MATHEMATICS,REASONING,Moyen,LEGACY_BANK
4133,124,97,MATHEMATICS,BREVET_STYLE,Difficile,LEGACY_BANK
4134,124,97,MATHEMATICS,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
4135,124,97,MATHEMATICS,REMEDIATION,Facile,LEGACY_BANK
4136,124,97,MATHEMATICS,TRANSFER,Moyen,LEGACY_BANK
4137,124,97,MATHEMATICS,AUTOMATISM,Difficile,LEGACY_BANK
4138,124,97,MATHEMATICS,OPEN_RESPONSE,Difficile,LEGACY_BANK
4139,124,97,MATHEMATICS,DIRECT_APPLICATION,Facile,LEGACY_BANK
4140,124,97,MATHEMATICS,MULTI_STEP,Moyen,LEGACY_BANK
4141,124,97,MATHEMATICS,PROBLEM_SOLVING,Difficile,LEGACY_BANK
4158,125,97,MATHEMATICS,AUTOMATISM,Moyen,LEGACY_BANK
4159,125,97,MATHEMATICS,OPEN_RESPONSE,Difficile,LEGACY_BANK
4160,125,97,MATHEMATICS,DIRECT_APPLICATION,Difficile,LEGACY_BANK
4161,125,97,MATHEMATICS,MULTI_STEP,Facile,LEGACY_BANK
4162,125,97,MATHEMATICS,PROBLEM_SOLVING,Moyen,LEGACY_BANK
4163,125,97,MATHEMATICS,DOCUMENT_ANALYSIS,Difficile,LEGACY_BANK
4164,125,97,MATHEMATICS,JUSTIFICATION,Difficile,LEGACY_BANK
4165,125,97,MATHEMATICS,REASONING,Facile,LEGACY_BANK
4166,125,97,MATHEMATICS,BREVET_STYLE,Moyen,LEGACY_BANK
4167,125,97,MATHEMATICS,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
4168,125,97,MATHEMATICS,REMEDIATION,Difficile,LEGACY_BANK
4169,125,97,MATHEMATICS,TRANSFER,Facile,LEGACY_BANK
4170,125,97,MATHEMATICS,AUTOMATISM,Moyen,LEGACY_BANK
4171,125,97,MATHEMATICS,OPEN_RESPONSE,Difficile,LEGACY_BANK
4172,125,97,MATHEMATICS,DIRECT_APPLICATION,Difficile,LEGACY_BANK
4173,125,97,MATHEMATICS,MULTI_STEP,Facile,LEGACY_BANK
4174,125,97,MATHEMATICS,PROBLEM_SOLVING,Moyen,LEGACY_BANK
4175,125,97,MATHEMATICS,DOCUMENT_ANALYSIS,Difficile,LEGACY_BANK
4176,125,97,MATHEMATICS,JUSTIFICATION,Difficile,LEGACY_BANK
4177,125,97,MATHEMATICS,REASONING,Facile,LEGACY_BANK
4178,125,97,MATHEMATICS,BREVET_STYLE,Moyen,LEGACY_BANK
4179,125,97,MATHEMATICS,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
4180,125,97,MATHEMATICS,REMEDIATION,Difficile,LEGACY_BANK
4181,125,97,MATHEMATICS,TRANSFER,Facile,LEGACY_BANK
4182,125,97,MATHEMATICS,AUTOMATISM,Moyen,LEGACY_BANK
4183,125,97,MATHEMATICS,OPEN_RESPONSE,Difficile,LEGACY_BANK
4184,125,97,MATHEMATICS,DIRECT_APPLICATION,Difficile,LEGACY_BANK
4185,125,97,MATHEMATICS,MULTI_STEP,Facile,LEGACY_BANK
4186,125,97,MATHEMATICS,PROBLEM_SOLVING,Moyen,LEGACY_BANK
4187,125,97,MATHEMATICS,DOCUMENT_ANALYSIS,Difficile,LEGACY_BANK
4188,125,97,MATHEMATICS,JUSTIFICATION,Difficile,LEGACY_BANK
4189,125,97,MATHEMATICS,REASONING,Facile,LEGACY_BANK
4190,125,97,MATHEMATICS,BREVET_STYLE,Moyen,LEGACY_BANK
4191,125,97,MATHEMATICS,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
4142,125,97,MATHEMATICS,BREVET_STYLE,Moyen,LEGACY_BANK
4143,125,97,MATHEMATICS,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
4144,125,97,MATHEMATICS,REMEDIATION,Difficile,LEGACY_BANK
4145,125,97,MATHEMATICS,TRANSFER,Facile,LEGACY_BANK
4146,125,97,MATHEMATICS,AUTOMATISM,Moyen,LEGACY_BANK
4147,125,97,MATHEMATICS,OPEN_RESPONSE,Difficile,LEGACY_BANK
4148,125,97,MATHEMATICS,DIRECT_APPLICATION,Difficile,LEGACY_BANK
4149,125,97,MATHEMATICS,MULTI_STEP,Facile,LEGACY_BANK
4150,125,97,MATHEMATICS,PROBLEM_SOLVING,Moyen,LEGACY_BANK
4151,125,97,MATHEMATICS,DOCUMENT_ANALYSIS,Difficile,LEGACY_BANK
4152,125,97,MATHEMATICS,JUSTIFICATION,Difficile,LEGACY_BANK
4153,125,97,MATHEMATICS,REASONING,Facile,LEGACY_BANK
4154,125,97,MATHEMATICS,BREVET_STYLE,Moyen,LEGACY_BANK
4155,125,97,MATHEMATICS,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
4156,125,97,MATHEMATICS,REMEDIATION,Difficile,LEGACY_BANK
4157,125,97,MATHEMATICS,TRANSFER,Facile,LEGACY_BANK
4216,126,97,MATHEMATICS,OFFICIAL_ARCHIVE,Moyen,LEGACY_BANK
4217,126,97,MATHEMATICS,REMEDIATION,Difficile,LEGACY_BANK
4218,126,97,MATHEMATICS,TRANSFER,Difficile,LEGACY_BANK
4219,126,97,MATHEMATICS,AUTOMATISM,Facile,LEGACY_BANK
4220,126,97,MATHEMATICS,OPEN_RESPONSE,Moyen,LEGACY_BANK
4221,126,97,MATHEMATICS,DIRECT_APPLICATION,Difficile,LEGACY_BANK
4222,126,97,MATHEMATICS,MULTI_STEP,Difficile,LEGACY_BANK
4223,126,97,MATHEMATICS,PROBLEM_SOLVING,Facile,LEGACY_BANK
4224,126,97,MATHEMATICS,DOCUMENT_ANALYSIS,Moyen,LEGACY_BANK
4225,126,97,MATHEMATICS,JUSTIFICATION,Difficile,LEGACY_BANK
4226,126,97,MATHEMATICS,REASONING,Difficile,LEGACY_BANK
4227,126,97,MATHEMATICS,BREVET_STYLE,Facile,LEGACY_BANK
4228,126,97,MATHEMATICS,OFFICIAL_ARCHIVE,Moyen,LEGACY_BANK
4229,126,97,MATHEMATICS,REMEDIATION,Difficile,LEGACY_BANK
4230,126,97,MATHEMATICS,TRANSFER,Difficile,LEGACY_BANK
4231,126,97,MATHEMATICS,AUTOMATISM,Facile,LEGACY_BANK
4232,126,97,MATHEMATICS,OPEN_RESPONSE,Moyen,LEGACY_BANK
4233,126,97,MATHEMATICS,DIRECT_APPLICATION,Difficile,LEGACY_BANK
4234,126,97,MATHEMATICS,MULTI_STEP,Difficile,LEGACY_BANK
4235,126,97,MATHEMATICS,PROBLEM_SOLVING,Facile,LEGACY_BANK
4236,126,97,MATHEMATICS,DOCUMENT_ANALYSIS,Moyen,LEGACY_BANK
4237,126,97,MATHEMATICS,JUSTIFICATION,Difficile,LEGACY_BANK
4238,126,97,MATHEMATICS,REASONING,Difficile,LEGACY_BANK
4239,126,97,MATHEMATICS,BREVET_STYLE,Facile,LEGACY_BANK
4240,126,97,MATHEMATICS,OFFICIAL_ARCHIVE,Moyen,LEGACY_BANK
4241,126,97,MATHEMATICS,REMEDIATION,Difficile,LEGACY_BANK
4192,126,97,MATHEMATICS,OFFICIAL_ARCHIVE,Moyen,LEGACY_BANK
4193,126,97,MATHEMATICS,REMEDIATION,Difficile,LEGACY_BANK
4194,126,97,MATHEMATICS,TRANSFER,Difficile,LEGACY_BANK
4195,126,97,MATHEMATICS,AUTOMATISM,Facile,LEGACY_BANK
4196,126,97,MATHEMATICS,OPEN_RESPONSE,Moyen,LEGACY_BANK
4197,126,97,MATHEMATICS,DIRECT_APPLICATION,Difficile,LEGACY_BANK
4198,126,97,MATHEMATICS,MULTI_STEP,Difficile,LEGACY_BANK
4199,126,97,MATHEMATICS,PROBLEM_SOLVING,Facile,LEGACY_BANK
4200,126,97,MATHEMATICS,DOCUMENT_ANALYSIS,Moyen,LEGACY_BANK
4201,126,97,MATHEMATICS,JUSTIFICATION,Difficile,LEGACY_BANK
4202,126,97,MATHEMATICS,REASONING,Difficile,LEGACY_BANK
4203,126,97,MATHEMATICS,BREVET_STYLE,Facile,LEGACY_BANK
4204,126,97,MATHEMATICS,OFFICIAL_ARCHIVE,Moyen,LEGACY_BANK
4205,126,97,MATHEMATICS,REMEDIATION,Difficile,LEGACY_BANK
4206,126,97,MATHEMATICS,TRANSFER,Difficile,LEGACY_BANK
4207,126,97,MATHEMATICS,AUTOMATISM,Facile,LEGACY_BANK
4208,126,97,MATHEMATICS,OPEN_RESPONSE,Moyen,LEGACY_BANK
4209,126,97,MATHEMATICS,DIRECT_APPLICATION,Difficile,LEGACY_BANK
4210,126,97,MATHEMATICS,MULTI_STEP,Difficile,LEGACY_BANK
4211,126,97,MATHEMATICS,PROBLEM_SOLVING,Facile,LEGACY_BANK
4212,126,97,MATHEMATICS,DOCUMENT_ANALYSIS,Moyen,LEGACY_BANK
4213,126,97,MATHEMATICS,JUSTIFICATION,Difficile,LEGACY_BANK
4214,126,97,MATHEMATICS,REASONING,Difficile,LEGACY_BANK
4215,126,97,MATHEMATICS,BREVET_STYLE,Facile,LEGACY_BANK
4242,127,98,MATHEMATICS,REMEDIATION,Moyen,LEGACY_BANK
4243,127,98,MATHEMATICS,TRANSFER,Difficile,LEGACY_BANK
4244,127,98,MATHEMATICS,AUTOMATISM,Difficile,LEGACY_BANK
4245,127,98,MATHEMATICS,OPEN_RESPONSE,Facile,LEGACY_BANK
4246,127,98,MATHEMATICS,DIRECT_APPLICATION,Moyen,LEGACY_BANK
4247,127,98,MATHEMATICS,MULTI_STEP,Difficile,LEGACY_BANK
4248,127,98,MATHEMATICS,PROBLEM_SOLVING,Difficile,LEGACY_BANK
4249,127,98,MATHEMATICS,DOCUMENT_ANALYSIS,Facile,LEGACY_BANK
4250,127,98,MATHEMATICS,JUSTIFICATION,Moyen,LEGACY_BANK
4251,127,98,MATHEMATICS,REASONING,Difficile,LEGACY_BANK
4252,127,98,MATHEMATICS,BREVET_STYLE,Difficile,LEGACY_BANK
4253,127,98,MATHEMATICS,OFFICIAL_ARCHIVE,Facile,LEGACY_BANK
4254,128,98,MATHEMATICS,TRANSFER,Moyen,LEGACY_BANK
4255,128,98,MATHEMATICS,AUTOMATISM,Difficile,LEGACY_BANK
4256,128,98,MATHEMATICS,OPEN_RESPONSE,Difficile,LEGACY_BANK
4257,128,98,MATHEMATICS,DIRECT_APPLICATION,Facile,LEGACY_BANK
4258,128,98,MATHEMATICS,MULTI_STEP,Moyen,LEGACY_BANK
4259,128,98,MATHEMATICS,PROBLEM_SOLVING,Difficile,LEGACY_BANK
4260,128,98,MATHEMATICS,DOCUMENT_ANALYSIS,Difficile,LEGACY_BANK
4261,128,98,MATHEMATICS,JUSTIFICATION,Facile,LEGACY_BANK
4262,128,98,MATHEMATICS,REASONING,Moyen,LEGACY_BANK
4263,128,98,MATHEMATICS,BREVET_STYLE,Difficile,LEGACY_BANK
4264,128,98,MATHEMATICS,OFFICIAL_ARCHIVE,Difficile,LEGACY_BANK
4265,128,98,MATHEMATICS,REMEDIATION,Facile,LEGACY_BANK
4290,130,99,MATHEMATICS,DIRECT_APPLICATION,Difficile,LEGACY_BANK
4291,130,99,MATHEMATICS,PROBLEM_SOLVING,Facile,LEGACY_BANK
4292,130,99,MATHEMATICS,DOCUMENT_ANALYSIS,Moyen,LEGACY_BANK
4293,130,99,MATHEMATICS,JUSTIFICATION,Difficile,LEGACY_BANK
4294,130,99,MATHEMATICS,REASONING,Difficile,LEGACY_BANK
4295,130,99,MATHEMATICS,BREVET_STYLE,Facile,LEGACY_BANK
4296,130,99,MATHEMATICS,OFFICIAL_ARCHIVE,Moyen,LEGACY_BANK
4297,130,99,MATHEMATICS,REMEDIATION,Difficile,LEGACY_BANK
4298,130,99,MATHEMATICS,TRANSFER,Difficile,LEGACY_BANK
4299,130,99,MATHEMATICS,AUTOMATISM,Facile,LEGACY_BANK
4300,130,99,MATHEMATICS,OPEN_RESPONSE,Moyen,LEGACY_BANK
4301,130,99,MATHEMATICS,DIRECT_APPLICATION,Difficile,LEGACY_BANK
4302,130,99,MATHEMATICS,MULTI_STEP,Difficile,LEGACY_BANK
4303,130,99,MATHEMATICS,PROBLEM_SOLVING,Facile,LEGACY_BANK
4304,130,99,MATHEMATICS,DOCUMENT_ANALYSIS,Moyen,LEGACY_BANK
4305,130,99,MATHEMATICS,JUSTIFICATION,Difficile,LEGACY_BANK
4266,130,99,MATHEMATICS,OPEN_RESPONSE,Moyen,LEGACY_BANK
4267,130,99,MATHEMATICS,DIRECT_APPLICATION,Difficile,LEGACY_BANK
4268,130,99,MATHEMATICS,MULTI_STEP,Difficile,LEGACY_BANK
4269,130,99,MATHEMATICS,PROBLEM_SOLVING,Facile,LEGACY_BANK
4270,130,99,MATHEMATICS,DOCUMENT_ANALYSIS,Moyen,LEGACY_BANK
4271,130,99,MATHEMATICS,JUSTIFICATION,Difficile,LEGACY_BANK
4272,130,99,MATHEMATICS,REASONING,Difficile,LEGACY_BANK
4273,130,99,MATHEMATICS,BREVET_STYLE,Facile,LEGACY_BANK
4274,130,99,MATHEMATICS,OFFICIAL_ARCHIVE,Moyen,LEGACY_BANK
4275,130,99,MATHEMATICS,REMEDIATION,Difficile,LEGACY_BANK
4276,130,99,MATHEMATICS,TRANSFER,Difficile,LEGACY_BANK
4277,130,99,MATHEMATICS,AUTOMATISM,Facile,LEGACY_BANK
4278,130,99,MATHEMATICS,OPEN_RESPONSE,Moyen,LEGACY_BANK
4279,130,99,MATHEMATICS,DIRECT_APPLICATION,Difficile,LEGACY_BANK
4280,130,99,MATHEMATICS,MULTI_STEP,Difficile,LEGACY_BANK
4281,130,99,MATHEMATICS,PROBLEM_SOLVING,Facile,LEGACY_BANK
4282,130,99,MATHEMATICS,DOCUMENT_ANALYSIS,Moyen,LEGACY_BANK
4283,130,99,MATHEMATICS,REASONING,Difficile,LEGACY_BANK
4284,130,99,MATHEMATICS,BREVET_STYLE,Facile,LEGACY_BANK
4285,130,99,MATHEMATICS,OFFICIAL_ARCHIVE,Moyen,LEGACY_BANK
4286,130,99,MATHEMATICS,REMEDIATION,Difficile,LEGACY_BANK
4287,130,99,MATHEMATICS,TRANSFER,Difficile,LEGACY_BANK
4288,130,99,MATHEMATICS,AUTOMATISM,Facile,LEGACY_BANK
4289,130,99,MATHEMATICS,OPEN_RESPONSE,Moyen,LEGACY_BANK
4306,131,100,MATHEMATICS,DIRECT_APPLICATION,Moyen,LEGACY_BANK
4307,131,100,MATHEMATICS,MULTI_STEP,Difficile,LEGACY_BANK
4308,131,100,MATHEMATICS,PROBLEM_SOLVING,Difficile,LEGACY_BANK
4309,131,100,MATHEMATICS,DOCUMENT_ANALYSIS,Facile,LEGACY_BANK
4310,131,100,MATHEMATICS,JUSTIFICATION,Moyen,LEGACY_BANK
4311,131,100,MATHEMATICS,REASONING,Difficile,LEGACY_BANK
4312,131,100,MATHEMATICS,BREVET_STYLE,Difficile,LEGACY_BANK
4313,131,100,MATHEMATICS,OFFICIAL_ARCHIVE,Facile,LEGACY_BANK
4314,131,100,MATHEMATICS,REMEDIATION,Moyen,LEGACY_BANK
4315,131,100,MATHEMATICS,TRANSFER,Difficile,LEGACY_BANK
4340,132,100,MATHEMATICS,MULTI_STEP,Moyen,LEGACY_BANK
